,age,taille,poids,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret
3081,20,165.1,58.7,3418,0.35,610.59,8208.620638517092
3082,37,181.7,63.7,2474,0.83,10000.0,18928.432302344914
3083,43,173.5,106.0,3322,0.6,,30919.74265185434
3084,27,159.7,80.9,2183,0.6,10000.0,12409.50452305278
3085,65,180.4,89.9,2512,0.19,10000.0,1105.359959238201
3086,50,171.5,78.6,2215,0.17,,12052.850612227829
3087,19,181.0,55.9,3216,0.65,10000.0,26309.588216904394
3088,65,182.6,69.6,4814,0.31,5000.0,23388.283893803207
3089,29,168.5,42.4,2655,0.62,,10908.39641277612
3090,65,153.3,58.3,2724,0.09,5000.0,14105.870564386109
3091,65,170.7,74.0,2020,0.69,10000.0,790.4971252787185
3092,40,179.7,77.7,2224,0.51,10000.0,500.0
3093,19,157.9,62.9,2234,0.15,10000.0,500.0
3094,39,180.2,55.9,1515,0.07,762.42,500.0
3095,35,167.7,67.1,500,0.64,10000.0,500.0
3096,41,157.7,68.5,1504,0.69,10000.0,2883.205332038312
3097,38,176.3,50.8,4603,0.65,1026.0,8960.591169896014
3098,37,176.2,86.7,2845,0.72,10000.0,500.0
3099,43,155.7,68.9,4960,0.0,797.37,35631.0457490484
3100,55,155.6,64.7,3566,0.83,5000.0,17481.162646314144
3101,23,160.1,58.2,3141,0.18,,18833.38999549971
3102,52,176.7,57.6,1115,0.47,5000.0,500.0
3103,22,150.6,70.9,2992,0.43,5000.0,500.0
3104,38,179.1,44.8,3428,0.54,483.16,500.0
3105,45,172.1,53.3,2452,0.2,1631.65,35865.36697310162
3106,74,178.3,83.3,1683,0.86,1198.66,17348.26979150666
3107,73,161.6,82.6,2048,0.97,5000.0,26902.48218269776
3108,37,177.1,58.8,2365,0.79,,500.0
3109,73,178.7,54.8,1126,0.57,10000.0,500.0
3110,62,182.8,96.6,3027,0.91,,500.0
3111,67,173.6,68.7,2273,0.2,,26694.37253407068
3112,70,157.4,60.7,1764,0.99,909.49,500.0
3113,70,149.9,94.7,1698,0.49,392.85,500.0
3114,30,185.9,93.5,3768,0.66,,10129.615552130284
3115,41,189.3,85.0,1634,0.41,5000.0,3185.678912241944
3116,26,152.6,55.8,3503,0.5,,3528.796969625079
3117,73,177.9,79.5,4161,0.55,1168.03,19353.381027973544
3118,60,164.0,49.5,500,0.99,,18454.91084382632
3119,36,157.5,72.0,3507,0.41,10000.0,39574.1898429275
3120,49,168.7,45.4,2208,0.01,10000.0,500.0
3121,42,167.9,60.8,3120,0.58,,500.0
3122,54,183.4,63.2,2924,0.53,,500.0
3123,74,171.6,73.5,960,0.84,1254.49,5851.44362809392
3124,62,171.6,71.9,2068,0.4,5000.0,11494.51708485663
3125,27,167.2,99.5,1883,0.99,668.95,22363.79674952221
3126,43,177.9,47.9,1032,0.57,,500.0
3127,20,170.4,62.7,500,0.52,5000.0,500.0
3128,25,167.4,44.0,2521,0.72,5000.0,500.0
3129,54,165.8,73.6,936,0.75,10000.0,500.0
3130,58,182.5,63.7,4356,0.55,,500.0
3131,22,171.6,86.9,1694,0.32,5000.0,500.0
3132,56,152.7,60.1,4014,0.59,5000.0,28883.77532030688
3133,26,170.00376,97.0,2773,0.34,10000.0,34340.56186286487
3134,57,163.3,63.4,2378,0.57,5000.0,500.0
3135,60,160.2,82.4,1018,0.84,,11404.270021724842
3136,25,170.6,56.9,2428,0.9,10000.0,500.0
3137,61,178.5,68.6,1485,0.58,,12764.312677495178
3138,42,149.1,94.4,2799,0.1,1268.81,500.0
3139,50,160.6,81.9,3507,0.2,5000.0,14631.671584334372
3140,49,155.3,36.9,2976,0.47,10000.0,1144.79204555378
3141,42,178.3,70.06407999999999,800,0.5,5000.0,12714.463154583776
3142,49,179.4,94.7,1115,0.23,,500.0
3143,47,186.3,69.5,2790,0.77,774.56,500.0
3144,37,168.2,64.0,1748,0.51,309.76,500.0
3145,71,171.8,71.8,1745,0.11,5000.0,17548.98580208038
3146,54,169.3,74.8,3689,0.35,10000.0,500.0
3147,39,190.0,78.3,741,0.43,,500.0
3148,63,167.7,53.8,2211,0.78,994.21,24085.99269449737
3149,29,181.1,89.8,2345,0.43,10000.0,500.0
3150,27,173.2,67.2,1329,0.54,5000.0,32971.019531552265
3151,44,158.1,105.4,2337,0.45,5000.0,500.0
3152,73,174.3,59.1,1138,0.91,,500.0
3153,68,163.5,43.8,2098,0.22,10000.0,500.0
3154,27,151.4,59.2,2136,0.71,,9844.576348749832
3155,60,160.3,74.6,4433,0.62,5000.0,2185.3021177146693
3156,21,170.1,36.3,3134,0.63,,500.0
3157,68,178.1,77.1,2354,0.11,5000.0,500.0
3158,73,185.2,53.3,3726,0.54,5000.0,23124.613441600934
3159,31,174.2,78.0,1183,0.86,,11023.944251991074
3160,46,184.9,62.8,2370,0.32,662.79,28715.264964945232
3161,68,170.3,52.1,2957,0.86,10000.0,23936.298257968538
3162,33,177.8,73.7,3136,0.85,10000.0,500.0
3163,39,157.7,68.5,1557,0.35,,21346.081856415607
3164,74,158.5,50.0,500,0.28,,500.0
3165,51,180.0,79.0,3310,0.49,,25474.75214180031
3166,47,155.4,66.7,1101,0.66,10000.0,500.0
3167,31,189.7,107.4,719,0.98,775.26,1922.4770726546767
3168,34,170.7,83.4,2156,0.14,,500.0
3169,21,167.8,62.9,3210,0.92,10000.0,500.0
3170,60,169.1,71.7,4860,0.36,,34198.46154370779
3171,34,163.0,75.9,2058,0.24,10000.0,500.0
3172,57,184.4,75.7,1177,0.96,1003.13,4883.301523369274
3173,43,175.2,88.7,3704,0.67,5000.0,6829.000895637623
3174,63,174.4,72.1,5495,0.07,,5180.200381058111
3175,62,179.1,68.6,3902,0.76,,500.0
3176,51,161.7,91.6,500,0.7,414.03,12447.781968021338
3177,64,169.7,62.2,3184,0.52,10000.0,1746.6282465495065
3178,64,170.4,76.1,4668,0.85,10000.0,12511.121908573825
3179,53,164.4,71.2,1774,0.75,10000.0,500.0
3180,47,171.9,83.2,2284,0.86,10000.0,3747.193492032121
3181,56,186.4,83.5,3192,0.64,10000.0,24640.423082447564
3182,52,177.0,89.2,1627,0.19,,23377.578298080574
3183,71,166.5,59.2,3648,0.5,1224.53,500.0
3184,65,167.7,70.7,1485,0.37,,500.0
3185,40,170.9,92.0,545,0.26,10000.0,500.0
3186,18,174.3,84.0,600,0.92,,500.0
3187,64,172.1,67.9,3041,0.52,1104.79,500.0
3188,69,174.6,81.8,2015,0.49,,19845.43016513545
3189,68,166.9,50.0,4294,0.55,10000.0,500.0
3190,44,172.3,72.9,654,0.81,10000.0,500.0
3191,57,174.5,53.7,500,0.41,10000.0,14757.664911705866
3192,19,171.1,63.3,1941,0.96,5000.0,19326.255355399957
3193,52,155.3,82.3,1931,0.55,,4110.825075675541
3194,37,167.0,85.8,518,0.52,5000.0,8192.759725892929
3195,59,159.9,79.5,4347,0.42,10000.0,21682.99491563499
3196,73,168.5,58.2,1402,0.25,,500.0
3197,48,173.4,89.5,3527,0.48,1710.81,19070.546404335924
3198,26,160.9,70.2,1325,0.99,,2638.118730610513
3199,75,164.6,41.8,2724,0.2,10000.0,500.0
3200,70,163.9,63.7,1361,0.79,5000.0,500.0
3201,48,178.4,78.6,2470,0.51,,19737.34951476952
3202,21,159.3,80.2,1733,0.5,5000.0,500.0
3203,48,176.1,76.7,1776,0.04,5000.0,4609.975863244668
3204,75,153.7,77.2,3009,0.03,715.5,15272.824674220969
3205,58,183.3,50.8,1531,0.64,10000.0,500.0
3206,18,180.2,91.6,4586,0.89,,500.0
3207,30,183.5,97.0,566,0.48,,13680.655300624412
3208,65,181.0,63.8,4115,0.46,10000.0,500.0
3209,28,159.6,64.9,1124,0.32,,13375.180376515003
3210,18,171.8,66.3,2823,0.04,1828.53,658.3353088413511
3211,73,158.6,56.3,1676,0.5,10000.0,500.0
3212,21,166.8,84.3,1641,0.31,10000.0,5403.726627173244
3213,36,177.4,71.2,3349,0.52,,4175.862106066158
3214,62,168.5,70.3,2987,0.4,411.55,500.0
3215,53,162.2,52.1,960,0.84,5000.0,500.0
3216,54,175.7,57.6,1482,0.34,10000.0,500.0
3217,59,185.8,63.1,3230,0.46,5000.0,500.0
3218,43,171.7,102.7,4321,0.45,674.67,500.0
3219,37,168.7,73.8,4198,0.78,492.63,32957.63444701231
3220,42,172.9,73.7,4223,0.84,804.52,500.0
3221,39,180.5,47.5,2164,0.49,,12051.11050799259
3222,57,163.6,104.0,2888,0.94,725.48,23605.5805706009
3223,35,194.9,61.1,1913,0.65,5000.0,18285.96319541108
3224,69,171.3,83.1,4022,0.27,10000.0,500.0
3225,71,154.0,78.0,3889,0.43,10000.0,35978.5047053163
3226,43,150.0,83.0,1569,0.19,5000.0,21627.630247696
3227,61,175.1,72.0,3420,0.56,276.44,25417.514489799814
3228,48,163.7,58.7,1709,0.86,1346.26,500.0
3229,61,166.6,80.5,1003,0.22,10000.0,500.0
3230,26,159.1,56.3,3656,0.54,,500.0
3231,64,163.8,52.0,1592,0.41,10000.0,500.0
3232,54,153.3,56.1,2065,0.43,10000.0,500.0
3233,60,171.9,72.9,3022,0.91,10000.0,6400.993813412489
3234,65,174.5,49.8,4097,0.87,,20602.89201669806
3235,20,167.0,87.5,2188,0.38,1026.62,22863.24429219505
3236,24,176.3,78.1,2063,0.71,,1101.8275891366225
3237,51,179.3,66.6,2410,0.2,5000.0,23669.91261172051
3238,25,166.9,75.8,853,0.67,,500.0
3239,18,172.8,71.5,1168,0.47,,11781.43106227698
3240,40,168.7,67.3,2142,0.44,,18696.90704765217
3241,39,176.0,60.7,1662,0.58,10000.0,500.0
3242,71,163.5,59.9,1327,0.03,,500.0
3243,44,176.8,70.0,4548,0.97,5000.0,20029.244606164124
3244,36,169.8,58.0,1724,0.97,957.6,500.0
3245,45,170.00376,69.8,4729,0.04,,12054.913789351467
3246,20,177.8,56.0,957,0.47,874.67,5442.783312425752
3247,35,165.0,52.0,1536,0.05,10000.0,500.0
3248,74,171.9,49.3,2201,0.08,,30584.778896363885
3249,38,170.7,60.5,3779,0.84,10000.0,500.0
3250,43,181.5,87.1,2343,0.85,10000.0,500.0
3251,49,157.5,85.2,3034,0.63,,500.0
3252,18,155.6,61.7,1128,0.95,,12258.01788636839
3253,63,180.4,44.4,2371,0.41,763.62,500.0
3254,50,165.6,59.5,1457,0.51,,22099.201417041128
3255,21,168.5,78.2,2471,0.77,5000.0,9001.48351434839
3256,46,171.1,89.5,3017,0.01,1106.88,3241.2446960730435
3257,62,168.5,100.9,2981,0.31,,24253.950057445407
3258,61,167.9,94.7,2131,0.9,,12690.05231662844
3259,53,168.7,91.1,2049,0.43,518.45,500.0
3260,53,164.6,72.7,1197,0.15,5000.0,500.0
3261,37,153.6,80.1,1078,0.51,992.85,23561.47333992348
3262,29,174.9,90.8,3889,0.73,10000.0,9149.762575104216
3263,51,185.8,94.8,2867,0.07,1033.79,19227.846904194503
3264,22,155.2,49.2,2738,0.97,5000.0,24033.448582262525
3265,29,182.5,70.06407999999999,2573,0.04,,500.0
3266,59,164.1,84.2,500,0.48,662.92,13057.160491874409
3267,30,165.3,77.6,2657,0.19,10000.0,500.0
3268,61,162.2,85.5,2261,0.82,10000.0,10850.160880862046
3269,74,175.5,54.1,2054,0.46,5000.0,500.0
3270,71,170.7,54.0,2564,0.78,591.88,500.0
3271,39,165.9,68.0,500,0.83,922.91,500.0
3272,43,152.6,73.2,3379,0.79,10000.0,26199.76990412976
3273,40,174.0,70.9,2005,0.64,5000.0,500.0
3274,70,186.9,52.4,2176,0.67,10000.0,26871.46115245716
3275,61,192.7,65.5,3450,0.97,10000.0,19998.63622476009
3276,56,174.6,57.6,4942,0.89,5000.0,5971.974924548039
3277,41,175.4,98.3,2827,0.39,685.01,23417.683269228342
3278,67,171.8,69.2,3129,0.85,900.06,7326.896931610929
3279,60,149.7,80.3,2437,0.49,5000.0,7650.527493196964
3280,41,174.9,71.8,500,0.31,10000.0,11863.058148178232
3281,18,173.3,63.5,1279,0.6,,500.0
3282,71,157.1,78.5,2813,0.78,,500.0
3283,19,180.3,65.4,3074,0.01,5000.0,19050.504015493992
3284,31,179.3,65.7,3155,0.93,5000.0,24295.170374442387
3285,64,159.3,65.7,4265,0.33,5000.0,500.0
3286,65,192.3,71.9,3535,0.59,10000.0,500.0
3287,72,194.1,61.0,1647,0.95,,3799.1230025353793
3288,37,162.3,61.4,1484,0.91,,6263.275235435124
3289,62,189.2,73.7,3309,0.86,10000.0,26850.24480320494
3290,21,162.4,67.7,1683,0.75,10000.0,500.0
3291,49,189.5,87.2,2785,0.29,715.92,500.0
3292,56,180.7,70.06407999999999,703,0.19,,2421.2698654995147
3293,45,171.7,51.1,4672,0.46,,21338.37302329762
3294,65,161.4,48.5,2112,0.07,,9420.203698085224
3295,68,172.1,54.2,1971,0.21,,14723.39763985941
3296,26,162.3,73.5,2970,0.5,,15958.412124272556
3297,51,172.5,49.7,3402,0.16,10000.0,500.0
3298,57,160.0,46.0,500,0.69,5000.0,500.0
3299,68,179.8,60.8,800,0.95,432.76,12096.78685653752
3300,38,155.2,75.3,2808,0.86,5000.0,18138.014431583997
3301,74,162.2,79.4,4043,0.99,5000.0,500.0
3302,24,164.4,45.8,1939,0.22,5000.0,500.0
3303,18,159.6,51.5,3310,0.34,630.77,36441.03331012171
3304,48,176.1,93.3,3753,0.13,611.05,31472.161704498118
3305,28,176.0,66.2,2262,0.07,5000.0,13183.032937890734
3306,51,148.8,78.6,500,0.57,,500.0
3307,72,179.4,78.6,2647,0.76,,10992.73363289324
3308,41,167.6,46.8,2224,0.74,5000.0,21271.868308435165
3309,19,158.9,100.0,3517,0.39,10000.0,16572.844479876498
3310,46,171.3,56.3,2149,0.61,720.57,22636.893572194014
3311,34,169.4,59.4,1652,0.73,314.66,17792.208627768796
3312,45,173.8,71.5,1425,0.61,5000.0,1552.9859268026923
3313,50,157.4,80.3,1733,0.56,5000.0,1824.358237042712
3314,50,153.8,73.1,4261,0.5,5000.0,21847.94074602034
3315,18,184.7,81.2,3791,0.05,918.55,23502.361137804044
3316,74,158.1,83.7,3924,0.71,,33174.122243240105
3317,61,170.00376,75.7,1963,0.49,,500.0
3318,67,158.1,94.1,3188,0.3,5000.0,1556.9859518772437
3319,72,172.0,77.4,4061,0.39,,20558.920850957413
3320,23,154.1,47.1,1142,0.95,5000.0,22656.76095500123
3321,64,172.9,81.1,500,0.23,,500.0
3322,68,173.5,68.1,3371,0.67,10000.0,500.0
3323,23,165.4,53.3,1347,0.02,10000.0,5954.862034389213
3324,58,173.8,53.6,3986,0.21,828.23,500.0
3325,42,175.5,75.7,2766,0.12,5000.0,21162.099797317707
3326,39,175.5,87.4,3356,0.78,5000.0,5965.370451950224
3327,38,168.6,75.0,2503,0.44,10000.0,500.0
3328,65,176.9,82.9,2685,0.23,5000.0,4209.615710844418
3329,27,155.8,76.6,5381,0.63,1169.52,500.0
3330,33,173.2,65.8,3832,0.39,5000.0,13852.26813926438
3331,36,168.9,86.4,3238,0.04,10000.0,500.0
3332,32,166.1,66.4,2145,0.44,5000.0,500.0
3333,35,183.9,64.0,3790,0.96,,21695.10456807977
3334,21,185.8,66.4,3768,0.58,,500.0
3335,21,178.2,61.6,500,0.73,552.89,500.0
3336,27,154.7,71.5,1782,0.11,5000.0,28637.583892009763
3337,66,156.0,89.4,500,0.06,5000.0,500.0
3338,75,179.6,83.6,3535,0.55,736.15,500.0
3339,40,153.7,72.3,3838,0.57,5000.0,31256.232594640453
3340,62,181.8,70.8,2066,0.85,10000.0,1703.7836059881895
3341,40,179.6,46.8,786,0.16,5000.0,500.0
3342,75,175.4,78.9,3155,0.89,5000.0,5068.55488680419
3343,38,169.0,84.7,4519,0.25,,5595.47209257955
3344,41,160.9,94.9,4459,0.25,,17855.12858304438
3345,25,174.9,53.5,2019,0.55,,500.0
3346,38,163.4,64.9,3578,0.99,10000.0,500.0
3347,42,165.2,76.5,702,0.72,,500.0
3348,33,179.0,32.5,2100,0.43,,7381.8741342505855
3349,61,175.3,87.7,1496,0.53,10000.0,23546.639710434807
3350,72,183.2,84.7,3716,0.09,5000.0,25212.21509869427
3351,52,168.0,63.9,2145,0.53,1020.24,500.0
3352,42,156.3,38.4,2664,0.69,10000.0,500.0
3353,54,176.6,81.1,4484,0.35,5000.0,500.0
3354,32,173.0,47.8,1678,0.38,1115.29,27365.05223297391
3355,23,172.1,53.0,2263,0.99,446.7,17294.685583928065
3356,65,183.5,60.3,3597,0.86,5000.0,500.0
3357,50,178.1,48.4,2538,0.91,,7226.282436674511
3358,35,160.3,73.4,2833,0.53,5000.0,500.0
3359,19,182.7,80.3,2420,0.63,5000.0,14257.457874463968
3360,55,180.7,53.1,529,0.22,5000.0,500.0
3361,56,187.3,57.2,1912,0.79,10000.0,23981.762092706467
3362,25,160.5,69.3,4646,0.86,,15791.821805884
3363,23,172.4,49.6,4249,0.3,10000.0,500.0
3364,24,180.4,63.4,1736,0.74,,1945.7496277814469
3365,26,172.3,76.4,2720,0.28,,500.0
3366,46,168.1,47.2,1259,0.83,10000.0,500.0
3367,57,165.0,57.6,3562,0.17,,24847.38732487106
3368,75,158.9,59.6,2818,0.6,10000.0,10289.66110705531
3369,48,179.8,70.3,2636,0.01,,19550.461743679287
3370,42,186.3,62.9,500,0.86,5000.0,10585.54034985775
3371,27,157.1,59.2,865,0.96,529.75,500.0
3372,55,161.1,66.0,4445,0.96,1013.05,23184.051482245635
3373,21,170.3,64.6,1990,0.76,10000.0,23312.94934492856
3374,29,183.1,73.4,1349,0.36,,500.0
3375,47,174.4,91.6,2925,0.46,10000.0,37674.50574793072
3376,68,178.1,47.0,5479,0.6,5000.0,17633.34610844176
3377,62,177.3,58.5,2499,0.67,5000.0,5712.803533510934
3378,63,166.9,60.1,500,0.16,-395.25,500.0
3379,67,177.0,80.3,3337,0.74,10000.0,500.0
3380,43,174.4,48.4,500,0.72,10000.0,3529.0029460491987
3381,27,169.4,60.8,2591,0.24,,14939.174080549485
3382,33,170.0,61.8,1172,0.75,5000.0,22011.78602009656
3383,64,169.6,54.1,500,0.06,5000.0,500.0
3384,39,165.5,65.0,3342,0.84,10000.0,24930.776777022755
3385,66,168.4,40.8,1401,0.53,5000.0,500.0
3386,25,171.6,55.0,2301,0.61,10000.0,6479.223256645987
3387,74,181.3,57.4,729,0.18,10000.0,500.0
3388,62,166.3,88.2,656,0.29,5000.0,500.0
3389,39,166.2,49.9,1548,0.96,5000.0,9179.226564974446
3390,56,181.2,92.9,3053,0.13,5000.0,25311.350885491956
3391,53,157.6,70.6,1068,0.78,5000.0,500.0
3392,47,161.4,64.0,1928,0.96,5000.0,3125.397232618021
3393,53,171.7,97.3,2859,0.21,,1218.4745811043474
3394,27,179.7,72.5,1444,0.47,5000.0,19796.70305155979
3395,43,162.6,54.7,3963,0.7,,39341.64651912212
3396,56,170.7,73.5,5112,0.68,,23914.667149903056
3397,75,182.5,93.2,3830,0.1,1216.95,12000.236834574944
3398,34,156.0,74.0,1094,0.71,,500.0
3399,64,171.3,75.4,2768,0.54,,5792.573015759032
3400,64,169.2,54.1,500,0.78,5000.0,9926.050377514526
3401,20,164.6,101.2,2154,0.6,10000.0,500.0
3402,74,164.4,45.7,4257,0.61,,23748.34503953125
3403,58,165.3,88.7,3203,0.99,,5173.964601236768
3404,24,157.0,76.3,2505,0.61,,500.0
3405,60,168.1,85.9,1493,0.74,,500.0
3406,30,172.9,80.6,3013,0.58,592.48,500.0
3407,32,171.5,85.6,2418,0.38,,500.0
3408,49,173.7,87.9,790,0.05,,500.0
3409,35,164.9,86.0,4349,0.58,832.14,8355.994554984605
3410,75,165.2,95.5,2196,0.71,1235.58,21330.65594131299
3411,42,170.0,64.8,1542,0.74,,500.0
3412,36,179.1,70.1,3354,0.97,5000.0,500.0
3413,27,175.0,82.2,3920,0.77,569.49,16825.738431244456
3414,22,170.0,36.4,3698,0.49,5000.0,9149.762575104216
3415,47,180.1,89.1,3214,0.58,10000.0,18717.8816164595
3416,64,183.0,77.3,2883,0.26,,500.0
3417,57,166.2,75.1,1702,0.7,5000.0,500.0
3418,28,164.2,83.5,2889,0.7,10000.0,28683.67234130844
3419,56,181.4,76.1,3304,0.16,5000.0,500.0
3420,34,179.6,65.3,2494,0.03,371.81,2250.654804270503
3421,63,174.1,65.5,3742,0.1,,500.0
3422,29,177.6,82.7,3251,0.36,,26704.4509994388
3423,48,169.9,60.5,1863,0.54,5000.0,4907.807099402888
3424,30,170.1,76.8,2761,0.11,,500.0
3425,33,185.0,40.6,500,0.35,10000.0,500.0
3426,34,189.2,65.4,1641,0.15,1085.29,500.0
3427,30,173.9,53.6,4286,0.46,,18368.004179279465
3428,53,174.7,72.4,1507,0.05,1065.2,500.0
3429,69,175.1,59.5,3052,0.62,,19712.049442684707
3430,60,154.7,80.0,3547,0.01,843.72,14442.453002230668
3431,73,169.9,63.7,2588,0.36,,2575.3762247651857
3432,71,181.9,59.0,1315,0.41,,25167.990580498936
3433,61,168.4,52.6,1124,0.22,,24546.01599374482
3434,54,160.4,60.4,614,0.76,5000.0,9849.383421178463
3435,50,158.3,68.2,3268,0.51,10000.0,28253.996824537007
3436,73,167.9,64.5,3088,0.92,10000.0,500.0
3437,39,175.3,87.0,3199,0.96,,500.0
3438,45,160.4,55.7,2966,0.2,,20052.945153157478
3439,39,172.6,80.5,2591,0.6,,6991.209302249076
3440,44,162.0,65.8,3999,0.06,5000.0,33797.26014296288
3441,43,174.0,61.8,4301,0.3,,4658.640907295284
3442,71,171.5,54.5,1629,0.34,628.71,30298.230009242645
3443,28,162.6,53.0,3630,0.24,1222.22,500.0
3444,64,181.1,52.5,892,0.56,10000.0,6929.155364258053
3445,66,176.2,75.9,3632,0.84,,22386.45501510794
3446,21,181.6,70.0,859,0.13,491.09,500.0
3447,66,191.5,72.0,3363,0.53,,500.0
3448,68,168.3,56.0,1052,0.15,,500.0
3449,54,173.3,83.1,3148,0.47,,17810.42430159744
3450,73,177.0,87.3,1617,0.27,,500.0
3451,20,185.8,57.4,2838,0.64,,519.7567878760168
3452,33,186.3,84.8,2648,0.3,747.15,500.0
3453,53,171.1,91.9,3289,0.56,,500.0
3454,22,171.6,58.6,3539,0.41,669.42,18882.520099103647
3455,70,181.3,66.5,3275,0.09,10000.0,10657.009645755104
3456,41,163.8,63.1,2375,0.39,5000.0,500.0
3457,33,166.6,67.9,2877,0.76,5000.0,13650.821335350236
3458,60,175.5,58.0,2530,0.85,529.92,500.0
3459,27,183.6,49.9,1216,0.48,,1458.9720162282963
3460,46,159.6,60.9,2916,0.36,10000.0,9405.275325568737
3461,54,152.6,94.4,3077,0.56,10000.0,500.0
3462,28,176.9,64.2,1707,0.33,10000.0,1544.9776299236685
3463,36,164.2,58.4,1776,0.91,10000.0,500.0
3464,37,173.5,60.5,3018,0.26,774.88,500.0
3465,67,173.7,48.0,2904,0.06,5000.0,21818.014326057244
3466,67,162.5,32.6,2717,0.19,5000.0,7467.994594520458
3467,63,158.2,76.4,2081,0.64,5000.0,500.0
3468,65,170.9,90.8,3427,0.91,1216.99,25463.90266401369
3469,19,173.7,66.0,2838,0.91,5000.0,500.0
3470,52,174.6,101.3,5004,0.75,1062.93,500.0
3471,50,176.1,81.9,3444,0.76,10000.0,500.0
3472,34,168.2,71.7,1867,0.73,5000.0,8486.497098353308
3473,72,164.7,91.1,2279,0.82,5000.0,500.0
3474,65,178.4,82.4,4562,0.66,10000.0,500.0
3475,70,159.1,91.2,3006,0.33,10000.0,27941.13820982148
3476,42,171.5,55.9,1281,0.99,10000.0,12270.147583219556
3477,53,169.8,48.5,4323,0.14,10000.0,500.0
3478,54,178.7,80.0,1541,0.54,,500.0
3479,73,182.1,52.6,1381,0.19,,2584.7053535632613
3480,33,166.6,58.5,4077,0.83,,26077.93576725294
3481,72,152.1,71.1,3237,0.31,5000.0,16298.31314982622
3482,47,187.2,59.6,3136,0.0,,500.0
3483,42,158.6,75.2,2316,0.44,5000.0,21988.910037533744
3484,66,185.8,94.6,2241,0.06,10000.0,500.0
3485,30,170.1,71.7,1729,0.84,10000.0,500.0
3486,40,169.2,84.4,2658,0.41,10000.0,500.0
3487,43,170.3,73.2,1944,0.63,1244.87,18673.099230573636
3488,38,161.4,78.8,2620,0.59,,500.0
3489,64,176.9,92.2,2709,0.59,,31854.61609220786
3490,59,154.0,78.6,4005,0.18,5000.0,7114.005798241514
3491,25,182.1,90.2,4162,0.12,411.38,6254.361454987505
3492,65,177.4,79.6,537,0.53,10000.0,500.0
3493,41,159.9,41.5,1084,0.35,5000.0,500.0
3494,52,183.0,91.9,2323,0.28,,8264.122953196402
3495,33,181.2,48.7,3303,0.51,5000.0,18993.91092492307
3496,70,177.5,70.6,2543,0.11,765.94,500.0
3497,40,173.7,52.1,4923,0.79,5000.0,15286.18935424625
3498,68,185.9,92.0,608,0.69,5000.0,500.0
3499,29,174.6,38.8,1878,0.67,10000.0,39106.48262913896
3500,51,169.9,57.5,805,0.29,5000.0,12709.783241195706
3501,25,159.1,77.1,1670,0.87,1143.46,10319.83378446013
3502,66,173.4,54.8,3870,0.46,10000.0,500.0
3503,68,165.0,87.3,4806,0.68,,3994.9143542769816
3504,65,163.7,66.3,2583,0.39,1206.72,8754.393352030378
3505,62,164.0,69.0,2098,0.9,1540.7,1607.8108590151933
3506,42,159.2,63.5,3049,0.05,,10610.938303253277
3507,51,162.9,48.2,2422,0.66,,23068.558582764505
3508,37,178.6,92.3,792,0.43,5000.0,12305.347632143375
3509,48,194.4,78.9,2563,0.61,938.16,26485.83199987709
3510,62,161.7,53.3,1870,0.31,5000.0,10221.51750075523
3511,24,153.5,89.9,1502,0.26,,500.0
3512,49,169.8,75.6,2812,0.61,642.16,500.0
3513,71,167.0,91.7,2160,0.72,5000.0,500.0
3514,53,169.6,72.8,3026,0.65,,500.0
3515,42,188.6,72.2,2316,0.88,10000.0,13339.739307496233
3516,41,164.0,57.0,4194,0.04,753.48,11672.02678144472
3517,43,162.6,80.1,3606,0.96,10000.0,19188.159511974005
3518,35,179.1,80.2,3665,0.31,5000.0,20065.563282636187
3519,20,168.4,60.7,500,0.14,10000.0,500.0
3520,68,157.7,55.3,2707,0.35,810.63,14932.80220106614
3521,35,158.5,93.4,2882,0.55,5000.0,18781.28222276457
3522,18,173.3,64.3,2613,0.54,5000.0,7759.622811825928
3523,57,167.1,74.2,2674,0.15,,13269.792319268045
3524,26,153.0,71.4,2571,0.12,5000.0,8172.811371970936
3525,45,176.4,62.0,3522,0.7,10000.0,10780.142713309531
3526,71,172.0,56.5,2617,0.55,10000.0,500.0
3527,70,173.8,81.2,2051,0.08,,500.0
3528,63,156.7,82.7,1613,0.35,910.62,500.0
3529,74,163.9,66.2,500,0.98,720.14,500.0
3530,58,167.4,82.5,2756,0.93,10000.0,30635.009461287875
3531,74,188.2,84.3,1916,0.72,,6071.73298200115
3532,38,186.0,53.1,3689,0.11,10000.0,25014.71874021579
3533,75,181.2,74.0,4964,0.84,746.95,500.0
3534,68,168.3,74.8,2466,0.7,10000.0,500.0
3535,66,163.6,56.0,4599,0.22,1062.74,5896.789751481829
3536,46,152.9,73.1,4087,0.42,748.36,500.0
3537,64,173.7,69.9,3407,0.51,1218.81,1644.4383285156105
3538,54,148.3,77.1,500,0.56,1053.24,500.0
3539,32,184.6,77.7,4533,0.53,,27332.867200228557
3540,75,181.2,64.3,2126,0.75,,30834.4716612322
3541,55,189.7,77.9,2958,0.03,,9016.208528423484
3542,21,166.5,55.8,3818,0.61,10000.0,14433.805491390402
3543,61,171.0,63.5,3032,0.34,342.1,15373.622675384118
3544,28,178.5,66.3,2314,0.39,10000.0,14530.970353683157
3545,47,166.3,72.8,1476,0.29,,500.0
3546,30,168.5,77.7,775,0.55,,500.0
